,Unnamed: 0,region_id,country_id,top_region_id,google_api_level_x,google_id_x,english_name_x,spanish_name_x,top_spot_level_1,top_area_level_1,reference_airport_x,spot_image_x,discover_image_1_x,discover_image_2_x,discover_image_3_x,rules_level_3_x,rules_level_4_x,sports_and_adventure_x,nature_x,attractions_x,beach_x,food_x,nightlife_x,arts_and_culture_x,accomodation_x,created_at_x,updated_at_x,airport_id_x,google_api_level_y,google_id_y,english_name_y,spanish_name_y,reference_airport_y,spot_image_y,discover_image_1_y,discover_image_2_y,discover_image_3_y,rules_level_2,rules_level_3_y,rules_level_4_y,sports_and_adventure_y,nature_y,attractions_y,beach_y,food_y,nightlife_y,arts_and_culture_y,accomodation_y,created_at_y,updated_at_y,country_zoom,region_zoom,locality_zoom,continent_id,airport_id_y,lat,lng
98,103,104,9,,administrative_area_level_1,ChIJiyZCHCEC90YRYIvkQfP-AAM,Gotland,Gotland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Gotland/Gotland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Gotland/Gotland.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Gotland/Gotland+2.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,57.46841209999999,18.4867447
99,104,105,9,,administrative_area_level_1,ChIJ39j0ZoXGYEYRC49P1AV6Cxg,Gävleborg,Gävleborg,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/G%C3%A4vleborg/G%C3%A4vleborg+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/G%C3%A4vleborg/G%C3%A4vleborg.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,61.30119930000001,16.1534215
100,105,106,9,,administrative_area_level_1,ChIJK_ODRKHoT0YRS8g5yI8zSmo,Halland,Halland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Halland/Halland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Halland/Halland.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,56.8966805,12.8033993
101,106,107,9,,administrative_area_level_1,ChIJkTD51Ea4b0YRd2z75PmgOZI,Jämtland,Jämtland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/J%C3%A4mtland/J%C3%A4mtland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/J%C3%A4mtland/J%C3%A4mtland.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,63.1711922,14.95918
102,107,108,9,,administrative_area_level_1,ChIJ3wdvqJ6nUEYRMIsOKXiQAQM,Jönköping,Jönköping,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/J%C3%B6nk%C3%B6ping/J%C3%B6nk%C3%B6ping+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/J%C3%B6nk%C3%B6ping/J%C3%B6nk%C3%B6ping+.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,57.3708434,14.3439173
103,108,109,9,,administrative_area_level_1,ChIJT1xycijvV0YREIvkQfP-AAM,Kalmar,Kalmar,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Kalmar/Kalmar+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Kalmar/Kalmar.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,57.2350156,16.1849349
104,109,110,9,,administrative_area_level_1,ChIJb-eYz5YjV0YReztcl6qBpPA,Kronoberg,Kronoberg,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Kronoberg/Kronoberg+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Kronoberg/Kronoberg.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Kronoberg/Kronoberg2.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,56.71834029999999,14.4114674
105,110,111,9,,administrative_area_level_1,ChIJ9eaY2YKJ4UQREOGMe_KiB3I,Norrbotten,Norrbotten,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Norrbotten/Norbotnia+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Norrbotten/Norbotnia.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,66.8309216,20.3991966
106,111,112,9,,administrative_area_level_1,ChIJP1A75D94TUYR4fC34heiR70,Skåne,Escania,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sk%C3%A5ne/Skane+Spot+profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sk%C3%A5ne/turning-torso-2983114_192.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sk%C3%A5ne/malmo-522568_192.jpg,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,55.99025719999999,13.5957692
107,112,113,9,,administrative_area_level_1,ChIJPauYNIoH2EUR-vzAobVCa7M,Stockholm,Estocolmo,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Stockholm/Stockholm+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Stockholm/Stockholm.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,59.60249579999999,18.1384383
108,113,114,9,,administrative_area_level_1,ChIJp2liQzTYXkYR8IrkQfP-AAM,Södermanland,Södermanland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/S%C3%B6dermanland/S%C3%B6dermanland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/S%C3%B6dermanland/S%C3%B6dermanland.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,59.03363489999999,16.7518899
109,114,115,9,,administrative_area_level_1,ChIJ7zcyuFgQXkYRoceQrKI9PuQ,Uppsala,Upsala,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Uppsala/Uppsala+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Uppsala/Uppsala.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,60.00922619999999,17.2714589
110,115,116,9,,administrative_area_level_1,ChIJh53Ud3ASQ0YRSVFDogtl63k,Värmland,Värmland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4rmland/v%C3%A4rmland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4rmland/v%C3%A4rmland.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,59.7294065,13.2354024
111,116,117,9,,administrative_area_level_1,ChIJMwbPXVNAeUYRD9qCNYa3TQs,Västerbotten,Västerbotten,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4sterbotten/V%C3%A4sterbotten+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4sterbotten/V%C3%A4sterbotten.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,65.3337311,16.5161695
112,117,118,9,,administrative_area_level_1,ChIJ1Y-qVKfZZEYRcIqM3gZFAwM,Västernorrland,Västernorrland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4sternorrland/V%C3%A4sternorrland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4sternorrland/V%C3%A4sternorrland_p.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,63.4276473,17.7292444
113,118,119,9,,administrative_area_level_1,ChIJzRXH8jBhXkYRl-My_cp5cHk,Västmanland,Västmanland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4stmanland/V%C3%A4stmanland+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4stmanland/V%C3%A4stmanland.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,59.6713879,16.2158954
114,119,120,9,,administrative_area_level_1,ChIJlRL-UXszRUYRcIsOKXiQAQM,Västra Götaland,Västra Götaland,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4stra+G%C3%B6taland/Gotemburgo+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/V%C3%A4stra+G%C3%B6taland/Gotemburgo.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,58.2527926,13.0596425
115,120,121,9,,administrative_area_level_1,ChIJI4RyRY7ORUYRrX-3JHQ_fn4,Örebro,Örebro,,1.0,,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/%C3%96rebro/%C3%96rebro+Spot+Profile.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/%C3%96rebro/%C3%96rebro.jpg,,,,,,,,,,,,,2021-11-15 15:05:46,2021-11-15 15:05:46,,country,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Sweden,Suecia,ARN,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/Sweden+Spot+Profile_.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/joakim-nadell-3I9QlTia9Qo-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/mikael-stenberg-Uh3KzaNWPBc-unsplas.jpg,https://beder-app.s3.eu-west-3.amazonaws.com/SPOT_PROFILES/COUNTRIES/EUROPE/Sweden/stories-7kcc_iXX4Z0-unsplas.jpg,manual,administrative_area_level_2,locality,,,,,,,,,2022-04-05 22:42:01,2022-04-05 22:42:01,1z,"5,5z","7,5z",2.0,99.0,59.535036,15.0065731
